year,inegi_code,state,mode,type,subtype,January,February,March,April,May,June,July,August,September,October,November,December
2014,20,OAXACA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,31,26,36,30,31,37,51,0,41,0,41,40
2014,20,OAXACA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,5,8,12,8,13,7,11,0,4,0,10,4
2014,20,OAXACA,HOMICIDIOS,DOLOSOS,OTROS,5,8,3,7,2,5,9,51,8,49,4,8
2014,20,OAXACA,HOMICIDIOS,DOLOSOS,SIN DATOS,2,2,2,8,0,2,0,0,0,8,6,5
2014,21,PUEBLA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,12,14,14,17,10,12,8,11,14,20,25,12
2014,21,PUEBLA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,5,4,5,6,8,4,5,12,13,10,7,2
2014,21,PUEBLA,HOMICIDIOS,DOLOSOS,OTROS,10,5,6,6,3,7,6,4,7,10,15,9
2014,21,PUEBLA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,22,QUERETARO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,3,3,2,2,1,5,3,2,4,1,2
2014,22,QUERETARO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,5,4,1,2,0,1,5,5,3,2,4
2014,22,QUERETARO,HOMICIDIOS,DOLOSOS,OTROS,5,0,3,2,4,2,2,3,7,7,3,1
2014,22,QUERETARO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,1,0,0,0,1
2014,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,3,3,0,0,4,4,1,1,1,3,2,4
2014,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,2,5,3,3,2,2,1,1,0,0,2
2014,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,OTROS,8,3,11,14,6,9,2,12,10,4,19,8
2014,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,SIN DATOS,2,0,2,0,3,0,3,0,2,1,0,5
2014,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,5,9,7,10,13,9,5,12,6,11,8,13
2014,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,4,5,5,2,10,5,6,3,4,5,5
2014,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,OTROS,16,7,12,1,0,1,8,3,6,3,6,1
2014,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,1,0,0,0,0,0,0,0,0
2014,25,SINALOA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,77,64,73,60,84,49,40,48,45,54,35,82
2014,25,SINALOA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,8,3,3,7,5,3,4,6,3,5,8,1
2014,25,SINALOA,HOMICIDIOS,DOLOSOS,OTROS,7,3,11,6,13,8,3,5,8,6,5,2
2014,25,SINALOA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,1,0,0,0,0,1
2014,26,SONORA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,43,31,41,35,42,22,22,33,18,37,28,23
2014,26,SONORA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,4,5,9,8,7,4,6,7,4,9,3,5
2014,26,SONORA,HOMICIDIOS,DOLOSOS,OTROS,9,9,11,6,15,13,4,9,12,13,9,12
2014,26,SONORA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,27,TABASCO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,3,0,2,4,5,5,3,1,6,9,5,1
2014,27,TABASCO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,3,4,2,4,6,4,3,4,0,1,1
2014,27,TABASCO,HOMICIDIOS,DOLOSOS,OTROS,0,1,1,0,4,7,2,4,1,0,4,0
2014,27,TABASCO,HOMICIDIOS,DOLOSOS,SIN DATOS,13,5,6,7,2,2,2,5,6,6,6,8
2014,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,17,27,17,45,63,43,17,14,23,24,13,11
2014,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,9,9,7,6,8,5,4,14,11,9,7,7
2014,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,OTROS,21,18,16,23,27,10,19,18,17,15,12,13
2014,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,1,0,3,1,2,0,1,0,1
2014,29,TLAXCALA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,2,2,2,2,4,3,4,1,1,1,1,1
2014,29,TLAXCALA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,1,1,3,1,2,3,0,0,1,2,0
2014,29,TLAXCALA,HOMICIDIOS,DOLOSOS,OTROS,4,5,1,1,0,2,0,5,3,0,0,2
2014,29,TLAXCALA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,30,VERACRUZ,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,6,16,11,20,14,17,15,21,20,20,17,11
2014,30,VERACRUZ,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,3,8,4,5,9,7,5,7,4,3,6,1
2014,30,VERACRUZ,HOMICIDIOS,DOLOSOS,OTROS,17,24,22,35,24,23,20,16,16,15,8,17
2014,30,VERACRUZ,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,31,YUCATAN,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,2,2,0,0,2,1,0
2014,31,YUCATAN,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,1,2,2,1,1,2,2,1,1,0,2
2014,31,YUCATAN,HOMICIDIOS,DOLOSOS,OTROS,0,1,2,0,2,1,4,1,2,4,2,0
2014,31,YUCATAN,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,1
2014,32,ZACATECAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,5,1,3,4,6,3,2,6,2,6,8,5
2014,32,ZACATECAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,3,1,1,0,0,2,2,2,3,3,0
2014,32,ZACATECAS,HOMICIDIOS,DOLOSOS,OTROS,3,3,2,4,6,0,3,3,4,9,3,6
2014,32,ZACATECAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,3,0,2,1,1,1,2,1,2,2,2,1
2015,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,1,0,0,0,1,0,1,0,0,0,1
2015,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,OTROS,2,0,2,3,3,2,0,1,2,0,0,0
2015,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,20,26,33,42,49,43,46,50,57,44,51,36
2015,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,8,14,6,6,7,12,5,10,10,10,10,17
2015,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,OTROS,17,14,10,13,17,21,19,16,13,15,17,14
2015,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,SIN DATOS,4,2,10,1,2,1,2,3,6,0,0,1
2015,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,11,4,4,11,12,3,8,17,27,2,0,3
2015,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,4,1,1,2,0,0,0,1,1,1,0,2
2015,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,OTROS,2,1,3,3,4,3,2,5,1,3,6,0
2015,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,SIN DATOS,0,1,0,0,0,0,1,0,0,0,1,0
2015,4,CAMPECHE,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,1,1,3,1,2,0,2,0,1,1,3
2015,4,CAMPECHE,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,3,6,1,4,3,0,1,1,1,1,3
2015,4,CAMPECHE,HOMICIDIOS,DOLOSOS,OTROS,1,1,2,0,2,1,0,0,2,2,1,0
2015,4,CAMPECHE,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,CHIAPAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,13,10,11,17,11,15,11,17,20,17,17,12
2015,7,CHIAPAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,9,8,9,12,7,9,9,11,12,12,6,8
2015,7,CHIAPAS,HOMICIDIOS,DOLOSOS,OTROS,15,22,12,19,22,14,14,29,21,16,17,18
2015,7,CHIAPAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,61,63,52,32,54,49,46,60,33,39,36,38
2015,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,12,11,8,11,15,27,16,15,10,10,8,6
2015,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,OTROS,21,13,23,20,18,23,22,22,16,21,16,18
2015,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,COAHUILA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,28,11,15,12,8,9,15,8,7,7,7,15
2015,5,COAHUILA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,6,3,3,4,5,4,3,7,4,2,5,6
2015,5,COAHUILA,HOMICIDIOS,DOLOSOS,OTROS,17,8,15,8,11,3,5,7,5,7,5,8
2015,5,COAHUILA,HOMICIDIOS,DOLOSOS,SIN DATOS,1,0,0,0,0,0,0,0,0,0,0,0
2015,6,COLIMA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,6,6,10,6,12,9,9,5,15,14,17,17
2015,6,COLIMA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,2,1,0,0,1,0,1,3,1,2,4
2015,6,COLIMA,HOMICIDIOS,DOLOSOS,OTROS,1,1,0,1,0,1,1,3,3,0,3,8
2015,6,COLIMA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,1,2
2015,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,42,31,36,38,42,34,39,41,38,37,48,39
2015,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,4,13,9,16,13,15,14,13,16,14,14,15
2015,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,OTROS,13,18,14,27,29,24,20,21,22,16,11,18
2015,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,DURANGO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,15,15,23,21,14,12,18,9,8,13,9,13
2015,10,DURANGO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,2,2,1,2,2,2,1,3,1,1,6
2015,10,DURANGO,HOMICIDIOS,DOLOSOS,OTROS,2,4,6,6,5,5,1,5,2,1,4,3
2015,10,DURANGO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,1,0,0,0,0,0
2015,11,GUANAJUATO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,40,46,45,48,45,57,43,61,49,66,56,48
2015,11,GUANAJUATO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,7,8,9,9,9,18,12,15,19,6,6,11
2015,11,GUANAJUATO,HOMICIDIOS,DOLOSOS,OTROS,16,10,6,13,14,8,7,16,23,16,7,10
2015,11,GUANAJUATO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,GUERRERO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,79,80,90,120,126,89,122,128,114,104,123,125
2015,12,GUERRERO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,9,14,7,10,7,8,9,12,6,10,9,11
2015,12,GUERRERO,HOMICIDIOS,DOLOSOS,OTROS,50,46,58,64,42,44,48,59,43,53,41,56
2015,12,GUERRERO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,13,HIDALGO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,4,6,5,1,2,3,5,9,8,7,6,9
2015,13,HIDALGO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,7,4,4,2,0,2,2,6,2,1,1
2015,13,HIDALGO,HOMICIDIOS,DOLOSOS,OTROS,0,3,4,2,4,2,3,4,7,9,5,4
2015,13,HIDALGO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,14,JALISCO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,42,40,28,44,39,44,47,34,40,58,56,55
2015,14,JALISCO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,15,9,8,20,16,20,10,18,19,15,14,12
2015,14,JALISCO,HOMICIDIOS,DOLOSOS,OTROS,21,20,17,11,15,12,20,17,26,17,27,30
2015,14,JALISCO,HOMICIDIOS,DOLOSOS,SIN DATOS,5,4,7,5,5,4,16,16,3,6,6,6
2015,15,MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,107,96,95,104,106,108,88,97,119,106,110,119
2015,15,MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,16,20,22,23,21,30,15,25,27,17,29,15
2015,15,MEXICO,HOMICIDIOS,DOLOSOS,OTROS,52,35,55,55,62,48,46,41,46,41,29,45
2015,15,MEXICO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,16,MICHOACAN,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,32,23,19,22,22,18,35,34,33,36,50,62
2015,16,MICHOACAN,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,6,3,4,8,6,3,9,11,6,8,6,4
2015,16,MICHOACAN,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2015,16,MICHOACAN,HOMICIDIOS,DOLOSOS,SIN DATOS,19,20,21,24,32,45,31,34,19,32,19,21
2015,17,MORELOS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,13,12,16,18,11,14,19,19,24,12,17,24
2015,17,MORELOS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,3,14,7,2,2,4,5,6,6,6,6,4
2015,17,MORELOS,HOMICIDIOS,DOLOSOS,OTROS,10,12,23,14,17,20,11,19,19,15,20,22
2015,17,MORELOS,HOMICIDIOS,DOLOSOS,SIN DATOS,4,0,14,0,2,5,4,0,0,0,0,0
2015,18,NAYARIT,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,3,3,3,4,2,6,6,4,2,2,6,2
2015,18,NAYARIT,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,1,2,1,0,3,2,5,3,2,0,1
2015,18,NAYARIT,HOMICIDIOS,DOLOSOS,OTROS,0,1,1,1,2,1,1,2,0,1,2,0
2015,18,NAYARIT,HOMICIDIOS,DOLOSOS,SIN DATOS,1,0,1,1,0,1,0,1,1,0,0,1
2015,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,21,17,17,18,20,35,12,17,20,30,10,14
2015,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,7,8,8,8,9,10,10,8,13,7,3,5
2015,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,OTROS,6,6,8,6,12,11,11,11,16,13,12,12
2015,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,20,OAXACA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,33,46,42,34,32,48,20,44,46,44,50,49
2015,20,OAXACA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,8,5,10,4,8,9,38,8,12,7,20,8
2015,20,OAXACA,HOMICIDIOS,DOLOSOS,OTROS,8,6,2,6,32,8,12,1,8,2,7,3
2015,20,OAXACA,HOMICIDIOS,DOLOSOS,SIN DATOS,2,1,0,1,3,3,7,8,0,3,2,2
2015,21,PUEBLA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,16,18,23,24,26,21,22,28,27,27,34,17
2015,21,PUEBLA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,11,6,7,5,6,16,10,12,5,9,14,9
2015,21,PUEBLA,HOMICIDIOS,DOLOSOS,OTROS,13,11,7,10,8,2,10,7,11,13,7,7
2015,21,PUEBLA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,22,QUERETARO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,7,4,3,4,5,3,6,3,4,6,4,3
2015,22,QUERETARO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,0,4,3,4,2,2,6,2,8,7,3
2015,22,QUERETARO,HOMICIDIOS,DOLOSOS,OTROS,2,6,5,5,2,5,5,3,2,0,1,1
2015,22,QUERETARO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,1,4,0,1,1
2015,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,0,1,4,2,7,3,3,5,3,2,0
2015,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,2,3,1,2,2,3,2,0,2,5,4
2015,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,OTROS,11,8,6,13,5,12,10,16,11,15,9,5
2015,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,SIN DATOS,1,2,1,2,2,2,5,8,8,3,11,3
2015,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,11,10,3,5,14,10,11,14,5,10,13,14
2015,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,1,6,1,5,9,7,2,2,4,6,4
2015,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,OTROS,6,2,6,7,6,2,4,3,10,12,4,10
2015,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,25,SINALOA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,43,60,44,63,74,59,49,63,55,58,63,59
2015,25,SINALOA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,6,3,5,4,3,3,10,3,3,6,3,2
2015,25,SINALOA,HOMICIDIOS,DOLOSOS,OTROS,6,5,7,3,10,7,10,10,7,6,13,13
2015,25,SINALOA,HOMICIDIOS,DOLOSOS,SIN DATOS,1,1,1,3,2,2,3,2,0,0,2,0
2015,26,SONORA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,23,19,34,16,30,38,34,35,19,28,17,19
2015,26,SONORA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,4,8,3,10,3,6,13,5,12,9,5,1
2015,26,SONORA,HOMICIDIOS,DOLOSOS,OTROS,9,13,8,6,14,10,15,10,11,5,11,9
2015,26,SONORA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,27,TABASCO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,4,3,6,3,1,3,2,7,3,6,2,2
2015,27,TABASCO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,2,3,3,0,3,2,3,1,2,2,1
2015,27,TABASCO,HOMICIDIOS,DOLOSOS,OTROS,4,2,1,2,0,0,1,2,1,1,0,0
2015,27,TABASCO,HOMICIDIOS,DOLOSOS,SIN DATOS,13,5,8,9,15,16,23,11,13,12,13,15
2015,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,12,37,25,21,23,21,18,25,13,15,21,10
2015,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,7,11,9,11,12,7,6,10,10,6,3,5
2015,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,OTROS,17,18,17,24,9,19,21,11,14,7,15,13
2015,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,1,0,1,0,0,0,0,0,0,5,3
2015,29,TLAXCALA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,3,3,4,3,1,4,2,2,1,3,2,3
2015,29,TLAXCALA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,3,0,0,0,1,0,0,0,3
2015,29,TLAXCALA,HOMICIDIOS,DOLOSOS,OTROS,2,0,3,2,1,2,1,1,1,3,3,2
2015,29,TLAXCALA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,30,VERACRUZ,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,12,12,18,12,14,12,17,16,15,22,23,19
2015,30,VERACRUZ,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,3,7,2,5,6,3,6,4,5,7,9,5
2015,30,VERACRUZ,HOMICIDIOS,DOLOSOS,OTROS,15,18,21,22,18,21,35,35,31,30,29,36
2015,30,VERACRUZ,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,31,YUCATAN,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,1,0,0,2,3,0,0,1,2,1
2015,31,YUCATAN,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,1,3,1,6,1,3,0,3,1,1,5
2015,31,YUCATAN,HOMICIDIOS,DOLOSOS,OTROS,0,0,4,2,2,1,1,1,1,0,1,4
2015,31,YUCATAN,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,32,ZACATECAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,9,13,16,10,6,14,18,9,16,15,18,15
2015,32,ZACATECAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,2,3,5,3,3,1,4,1,4,1,0
2015,32,ZACATECAS,HOMICIDIOS,DOLOSOS,OTROS,13,3,1,2,3,3,4,4,2,5,5,3
2015,32,ZACATECAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,2,2,1,3,2,1,1,2,1,2,2
2016,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,1,0,2,1,0,0,1,2,3,0,0
2016,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,OTROS,0,0,3,2,1,1,0,0,0,0,0,1
2016,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,52,47,57,45,64,47,58,45,78,64,88,92
2016,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,9,8,14,6,11,13,18,14,17,12,11,17
2016,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,OTROS,24,14,14,22,23,16,29,17,24,24,22,20
2016,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,SIN DATOS,2,2,4,5,0,5,1,5,9,1,5,5
2016,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,2,3,4,8,6,14,10,27,25,19,21,20
2016,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,5,0,0,0,1,0,1,1,1,3,1,0
2016,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,OTROS,0,1,2,0,1,3,1,0,1,1,2,1
2016,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,2,1,0,0,1,2,1,0,0
2016,4,CAMPECHE,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,3,0,2,1,1,2,5,4,1,3,4,5
2016,4,CAMPECHE,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,5,2,0,4,1,2,2,1,4,2,1,1
2016,4,CAMPECHE,HOMICIDIOS,DOLOSOS,OTROS,5,1,3,2,5,1,1,3,2,2,2,1
2016,4,CAMPECHE,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,CHIAPAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,12,9,19,9,9,19,10,14,14,26,18,19
2016,7,CHIAPAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,10,9,7,12,10,6,12,12,4,6,8,8
2016,7,CHIAPAS,HOMICIDIOS,DOLOSOS,OTROS,14,16,14,14,15,15,17,14,20,18,18,11
2016,7,CHIAPAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,55,43,39,53,68,52,62,86,83,119,66,65
2016,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,9,9,12,11,19,18,17,8,19,16,19,18
2016,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,OTROS,13,12,24,26,23,26,25,23,24,23,21,26
2016,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,COAHUILA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,7,7,12,6,14,6,6,9,8,6,9,10
2016,5,COAHUILA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,4,4,1,11,7,5,7,2,3,3,2,1
2016,5,COAHUILA,HOMICIDIOS,DOLOSOS,OTROS,9,4,5,8,13,8,4,3,5,5,4,7
2016,5,COAHUILA,HOMICIDIOS,DOLOSOS,SIN DATOS,1,0,0,0,0,0,0,0,0,0,0,0
2016,6,COLIMA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,25,27,32,38,31,26,35,34,27,31,41,42
2016,6,COLIMA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,2,2,4,2,2,2,1,1,1,2,7
2016,6,COLIMA,HOMICIDIOS,DOLOSOS,OTROS,4,12,17,14,8,7,6,6,12,7,5,8
2016,6,COLIMA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,1,0,0,0,0,1
2016,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,34,36,30,43,44,42,48,43,59,52,54,73
